tile_name,split,x_center,y_center,acquisition_date
dop20rgbi_32_364_5508_2_rp_2022_002_004,train,364350,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_005,train,364450,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_006,train,364550,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_007,train,364650,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_008,train,364750,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_009,train,364850,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_010,train,364950,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_002_014,train,365350,5509850,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_004,train,364350,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_005,train,364450,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_006,train,364550,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_007,train,364650,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_008,train,364750,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_009,train,364850,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_013,train,365250,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_003_014,train,365350,5509750,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_001,train,364050,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_002,train,364150,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_003,train,364250,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_004,train,364350,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_005,train,364450,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_006,train,364550,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_007,train,364650,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_008,train,364750,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_009,train,364850,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_010,train,364950,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_013,train,365250,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_004_016,train,365550,5509650,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_001,train,364050,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_002,train,364150,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_003,train,364250,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_004,train,364350,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_005,train,364450,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_006,train,364550,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_007,train,364650,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_008,train,364750,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_012,train,365150,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_013,train,365250,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_014,train,365350,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_015,train,365450,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_016,train,365550,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_005_017,train,365650,5509550,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_001,train,364050,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_002,train,364150,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_003,train,364250,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_004,train,364350,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_005,train,364450,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_012,train,365150,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_013,train,365250,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_015,train,365450,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_016,train,365550,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_006_018,train,365750,5509450,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_001,train,364050,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_002,train,364150,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_003,train,364250,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_004,train,364350,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_017,train,365650,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_018,train,365750,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_007_019,train,365850,5509350,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_001,train,364050,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_002,train,364150,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_003,train,364250,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_004,train,364350,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_018,train,365750,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_019,train,365850,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_008_020,train,365950,5509250,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_001,train,364050,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_002,train,364150,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_003,train,364250,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_016,train,365550,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_017,train,365650,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_018,train,365750,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_019,train,365850,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_009_020,train,365950,5509150,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_001,train,364050,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_002,train,364150,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_003,train,364250,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_016,train,365550,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_017,train,365650,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_019,train,365850,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_010_020,train,365950,5509050,20220618
dop20rgbi_32_364_5508_2_rp_2022_011_001,train,364050,5508950,20220618
dop20rgbi_32_364_5508_2_rp_2022_011_002,train,364150,5508950,20220618
dop20rgbi_32_364_5508_2_rp_2022_012_001,train,364050,5508850,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_013,train,365250,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_014,train,365350,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_015,train,365450,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_016,train,365550,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_017,train,365650,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_018,train,365750,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_015_019,train,365850,5508550,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_006,train,364550,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_007,train,364650,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_013,train,365250,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_014,train,365350,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_015,train,365450,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_016,train,365550,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_017,train,365650,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_018,train,365750,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_019,train,365850,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_016_020,train,365950,5508450,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_013,train,365250,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_014,train,365350,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_015,train,365450,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_016,train,365550,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_017,train,365650,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_018,train,365750,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_019,train,365850,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_017_020,train,365950,5508350,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_005,train,364450,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_013,train,365250,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_014,train,365350,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_015,train,365450,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_019,train,365850,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_018_020,train,365950,5508250,20220618
dop20rgbi_32_364_5508_2_rp_2022_020_004,train,364350,5508050,20220618
dop20rgbi_32_364_5510_2_rp_2022_008_004,train,364350,5511250,20220618
dop20rgbi_32_364_5510_2_rp_2022_008_005,train,364450,5511250,20220618
dop20rgbi_32_364_5510_2_rp_2022_009_003,train,364250,5511150,20220618
dop20rgbi_32_364_5510_2_rp_2022_009_004,train,364350,5511150,20220618
dop20rgbi_32_364_5510_2_rp_2022_010_003,train,364250,5511050,20220618
dop20rgbi_32_364_5510_2_rp_2022_010_004,train,364350,5511050,20220618
dop20rgbi_32_364_5510_2_rp_2022_010_005,train,364450,5511050,20220618
dop20rgbi_32_364_5510_2_rp_2022_011_009,train,364850,5510950,20220618
dop20rgbi_32_364_5510_2_rp_2022_011_010,train,364950,5510950,20220618
dop20rgbi_32_364_5510_2_rp_2022_012_008,train,364750,5510850,20220618
dop20rgbi_32_364_5510_2_rp_2022_012_009,train,364850,5510850,20220618
dop20rgbi_32_364_5510_2_rp_2022_013_006,train,364550,5510750,20220618
dop20rgbi_32_364_5510_2_rp_2022_013_007,train,364650,5510750,20220618
dop20rgbi_32_364_5510_2_rp_2022_013_008,train,364750,5510750,20220618
dop20rgbi_32_364_5510_2_rp_2022_013_009,train,364850,5510750,20220618
dop20rgbi_32_364_5510_2_rp_2022_015_001,train,364050,5510550,20220618
dop20rgbi_32_364_5510_2_rp_2022_015_002,train,364150,5510550,20220618
dop20rgbi_32_364_5510_2_rp_2022_015_003,train,364250,5510550,20220618
dop20rgbi_32_364_5510_2_rp_2022_015_004,train,364350,5510550,20220618
dop20rgbi_32_364_5510_2_rp_2022_016_001,train,364050,5510450,20220618
dop20rgbi_32_364_5510_2_rp_2022_016_002,train,364150,5510450,20220618
dop20rgbi_32_364_5510_2_rp_2022_016_003,train,364250,5510450,20220618
dop20rgbi_32_364_5510_2_rp_2022_017_001,train,364050,5510350,20220618
dop20rgbi_32_364_5510_2_rp_2022_017_002,train,364150,5510350,20220618
dop20rgbi_32_364_5510_2_rp_2022_018_002,train,364150,5510250,20220618
dop20rgbi_32_364_5510_2_rp_2022_018_015,train,365450,5510250,20220618
dop20rgbi_32_364_5510_2_rp_2022_018_016,train,365550,5510250,20220618
dop20rgbi_32_364_5510_2_rp_2022_019_015,train,365450,5510150,20220618
dop20rgbi_32_364_5510_2_rp_2022_019_016,train,365550,5510150,20220618
dop20rgbi_32_364_5510_2_rp_2022_020_013,train,365250,5510050,20220618
dop20rgbi_32_364_5510_2_rp_2022_020_014,train,365350,5510050,20220618
dop20rgbi_32_364_5510_2_rp_2022_020_016,train,365550,5510050,20220618
dop20rgbi_32_364_5512_2_rp_2022_009_019,train,365850,5513150,20220618
dop20rgbi_32_364_5512_2_rp_2022_009_020,train,365950,5513150,20220618
dop20rgbi_32_364_5512_2_rp_2022_010_019,train,365850,5513050,20220618
dop20rgbi_32_364_5512_2_rp_2022_010_020,train,365950,5513050,20220618
dop20rgbi_32_364_5512_2_rp_2022_011_019,train,365850,5512950,20220618
dop20rgbi_32_364_5512_2_rp_2022_011_020,train,365950,5512950,20220618
dop20rgbi_32_364_5512_2_rp_2022_019_020,train,365950,5512150,20220618
dop20rgbi_32_364_5514_2_rp_2022_001_019,train,365850,5515950,20220618
dop20rgbi_32_364_5514_2_rp_2022_001_020,train,365950,5515950,20220618
dop20rgbi_32_364_5514_2_rp_2022_002_018,train,365750,5515850,20220618
dop20rgbi_32_364_5514_2_rp_2022_002_019,train,365850,5515850,20220618
dop20rgbi_32_364_5514_2_rp_2022_003_018,train,365750,5515750,20220618
dop20rgbi_32_364_5514_2_rp_2022_003_019,train,365850,5515750,20220618
dop20rgbi_32_364_5514_2_rp_2022_015_019,train,365850,5514550,20220618
dop20rgbi_32_364_5514_2_rp_2022_015_020,train,365950,5514550,20220618
dop20rgbi_32_364_5514_2_rp_2022_016_019,train,365850,5514450,20220618
dop20rgbi_32_364_5514_2_rp_2022_016_020,train,365950,5514450,20220618
dop20rgbi_32_364_5514_2_rp_2022_017_017,train,365650,5514350,20220618
dop20rgbi_32_364_5514_2_rp_2022_017_018,train,365750,5514350,20220618
dop20rgbi_32_364_5514_2_rp_2022_017_019,train,365850,5514350,20220618
dop20rgbi_32_364_5514_2_rp_2022_017_020,train,365950,5514350,20220618
dop20rgbi_32_364_5514_2_rp_2022_018_017,train,365650,5514250,20220618
dop20rgbi_32_364_5514_2_rp_2022_018_018,train,365750,5514250,20220618
dop20rgbi_32_364_5514_2_rp_2022_018_019,train,365850,5514250,20220618
dop20rgbi_32_364_5514_2_rp_2022_018_020,train,365950,5514250,20220618
dop20rgbi_32_364_5516_2_rp_2022_007_020,train,365950,5517350,20220618
dop20rgbi_32_364_5528_2_rp_2022_009_010,train,364950,5529150,20220614
dop20rgbi_32_364_5546_2_rp_2022_001_005,validation,364450,5547950,20220614
dop20rgbi_32_364_5546_2_rp_2022_001_007,validation,364650,5547950,20220614
dop20rgbi_32_364_5546_2_rp_2022_001_008,validation,364750,5547950,20220614
dop20rgbi_32_364_5546_2_rp_2022_002_006,validation,364550,5547850,20220614
dop20rgbi_32_364_5546_2_rp_2022_002_007,validation,364650,5547850,20220614
dop20rgbi_32_364_5546_2_rp_2022_003_018,validation,365750,5547750,20220614
dop20rgbi_32_364_5546_2_rp_2022_004_018,validation,365750,5547650,20220614
dop20rgbi_32_364_5548_2_rp_2022_016_002,validation,364150,5548450,20220614
dop20rgbi_32_364_5548_2_rp_2022_017_001,validation,364050,5548350,20220614
dop20rgbi_32_364_5548_2_rp_2022_017_002,validation,364150,5548350,20220614
dop20rgbi_32_364_5548_2_rp_2022_018_001,validation,364050,5548250,20220614
dop20rgbi_32_364_5552_2_rp_2023_011_008,validation,364750,5552950,20230527
dop20rgbi_32_364_5552_2_rp_2023_012_008,validation,364750,5552850,20230527
dop20rgbi_32_364_5554_2_rp_2023_011_005,validation,364450,5554950,20230527
dop20rgbi_32_364_5554_2_rp_2023_012_005,validation,364450,5554850,20230527
dop20rgbi_32_364_5554_2_rp_2023_012_006,validation,364550,5554850,20230527
dop20rgbi_32_364_5554_2_rp_2023_015_004,validation,364350,5554550,20230527
dop20rgbi_32_364_5562_2_rp_2023_003_010,validation,364950,5563750,20230527
dop20rgbi_32_364_5562_2_rp_2023_004_009,validation,364850,5563650,20230527
dop20rgbi_32_364_5562_2_rp_2023_004_010,validation,364950,5563650,20230527
dop20rgbi_32_364_5562_2_rp_2023_005_009,validation,364850,5563550,20230527
dop20rgbi_32_364_5562_2_rp_2023_005_010,validation,364950,5563550,20230527
dop20rgbi_32_364_5562_2_rp_2023_007_010,validation,364950,5563350,20230527
dop20rgbi_32_364_5562_2_rp_2023_008_009,validation,364850,5563250,20230527
dop20rgbi_32_364_5562_2_rp_2023_008_010,validation,364950,5563250,20230527
dop20rgbi_32_364_5564_2_rp_2023_012_019,validation,365850,5564850,20230527
dop20rgbi_32_364_5564_2_rp_2023_012_020,validation,365950,5564850,20230527
dop20rgbi_32_364_5564_2_rp_2023_013_019,validation,365850,5564750,20230527
dop20rgbi_32_364_5564_2_rp_2023_013_020,validation,365950,5564750,20230527
dop20rgbi_32_364_5572_2_rp_2023_017_017,train,365650,5572350,20230527
dop20rgbi_32_364_5572_2_rp_2023_017_018,train,365750,5572350,20230527
dop20rgbi_32_364_5572_2_rp_2023_017_019,train,365850,5572350,20230527
dop20rgbi_32_364_5572_2_rp_2023_018_017,train,365650,5572250,20230527
dop20rgbi_32_364_5572_2_rp_2023_018_018,train,365750,5572250,20230527
dop20rgbi_32_364_5572_2_rp_2023_018_019,train,365850,5572250,20230527
dop20rgbi_32_364_5572_2_rp_2023_019_019,train,365850,5572150,20230527
dop20rgbi_32_364_5572_2_rp_2023_019_020,train,365950,5572150,20230527
dop20rgbi_32_364_5578_2_rp_2023_005_003,train,364250,5579550,20230527
dop20rgbi_32_364_5578_2_rp_2023_005_004,train,364350,5579550,20230527
dop20rgbi_32_364_5578_2_rp_2023_006_001,train,364050,5579450,20230527
dop20rgbi_32_364_5578_2_rp_2023_006_002,train,364150,5579450,20230527
dop20rgbi_32_364_5580_2_rp_2023_001_002,train,364150,5581950,20230527
dop20rgbi_32_364_5580_2_rp_2023_002_001,train,364050,5581850,20230527
dop20rgbi_32_364_5580_2_rp_2023_002_002,train,364150,5581850,20230527
dop20rgbi_32_364_5580_2_rp_2023_002_015,train,365450,5581850,20230527
dop20rgbi_32_364_5580_2_rp_2023_002_016,train,365550,5581850,20230527
dop20rgbi_32_364_5580_2_rp_2023_002_020,train,365950,5581850,20230527
dop20rgbi_32_364_5580_2_rp_2023_003_001,train,364050,5581750,20230527
dop20rgbi_32_364_5580_2_rp_2023_003_015,train,365450,5581750,20230527
dop20rgbi_32_364_5580_2_rp_2023_003_016,train,365550,5581750,20230527
dop20rgbi_32_364_5580_2_rp_2023_004_003,train,364250,5581650,20230527
dop20rgbi_32_364_5580_2_rp_2023_004_004,train,364350,5581650,20230527
dop20rgbi_32_364_5580_2_rp_2023_005_003,train,364250,5581550,20230527
dop20rgbi_32_364_5580_2_rp_2023_005_004,train,364350,5581550,20230527
dop20rgbi_32_364_5580_2_rp_2023_005_007,train,364650,5581550,20230527
dop20rgbi_32_364_5580_2_rp_2023_005_008,train,364750,5581550,20230527
dop20rgbi_32_364_5580_2_rp_2023_006_007,train,364650,5581450,20230527
dop20rgbi_32_364_5580_2_rp_2023_006_008,train,364750,5581450,20230527
dop20rgbi_32_364_5580_2_rp_2023_007_007,train,364650,5581350,20230527
dop20rgbi_32_364_5580_2_rp_2023_007_008,train,364750,5581350,20230527
dop20rgbi_32_364_5580_2_rp_2023_009_006,train,364550,5581150,20230527
dop20rgbi_32_364_5580_2_rp_2023_010_005,train,364450,5581050,20230527
dop20rgbi_32_364_5580_2_rp_2023_010_006,train,364550,5581050,20230527
dop20rgbi_32_364_5580_2_rp_2023_011_004,train,364350,5580950,20230527
dop20rgbi_32_364_5580_2_rp_2023_012_003,train,364250,5580850,20230527
dop20rgbi_32_364_5580_2_rp_2023_012_004,train,364350,5580850,20230527
dop20rgbi_32_364_5580_2_rp_2023_013_001,train,364050,5580750,20230527
dop20rgbi_32_364_5580_2_rp_2023_014_002,train,364150,5580650,20230527
dop20rgbi_32_364_5582_2_rp_2023_001_019,train,365850,5583950,20230527
dop20rgbi_32_364_5582_2_rp_2023_002_020,train,365950,5583850,20230527
dop20rgbi_32_364_5582_2_rp_2023_005_009,train,364850,5583550,20230527
dop20rgbi_32_364_5582_2_rp_2023_005_010,train,364950,5583550,20230527
dop20rgbi_32_364_5582_2_rp_2023_006_009,train,364850,5583450,20230527
dop20rgbi_32_364_5584_2_rp_2023_003_001,train,364050,5585750,20230527
dop20rgbi_32_364_5584_2_rp_2023_003_002,train,364150,5585750,20230527
dop20rgbi_32_364_5584_2_rp_2023_003_004,train,364350,5585750,20230527
dop20rgbi_32_364_5584_2_rp_2023_003_005,train,364450,5585750,20230527
dop20rgbi_32_364_5584_2_rp_2023_003_006,train,364550,5585750,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_001,train,364050,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_002,train,364150,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_003,train,364250,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_004,train,364350,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_005,train,364450,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_004_006,train,364550,5585650,20230527
dop20rgbi_32_364_5584_2_rp_2023_010_015,train,365450,5585050,20230527
dop20rgbi_32_364_5584_2_rp_2023_011_011,train,365050,5584950,20230527
dop20rgbi_32_364_5584_2_rp_2023_011_012,train,365150,5584950,20230527
dop20rgbi_32_364_5584_2_rp_2023_019_002,train,364150,5584150,20230527
dop20rgbi_32_364_5584_2_rp_2023_019_003,train,364250,5584150,20230527
dop20rgbi_32_364_5584_2_rp_2023_020_002,train,364150,5584050,20230527
dop20rgbi_32_364_5584_2_rp_2023_020_003,train,364250,5584050,20230527
dop20rgbi_32_364_5584_2_rp_2023_020_004,train,364350,5584050,20230527
dop20rgbi_32_364_5588_2_rp_2023_001_007,train,364650,5589950,20230527
dop20rgbi_32_364_5588_2_rp_2023_001_008,train,364750,5589950,20230527
dop20rgbi_32_364_5588_2_rp_2023_001_009,train,364850,5589950,20230527
dop20rgbi_32_364_5588_2_rp_2023_001_010,train,364950,5589950,20230527
dop20rgbi_32_364_5588_2_rp_2023_002_008,train,364750,5589850,20230527
dop20rgbi_32_364_5588_2_rp_2023_003_008,train,364750,5589750,20230527
dop20rgbi_32_364_5588_2_rp_2023_003_009,train,364850,5589750,20230527
dop20rgbi_32_364_5588_2_rp_2023_004_008,train,364750,5589650,20230527
dop20rgbi_32_364_5588_2_rp_2023_004_009,train,364850,5589650,20230527
dop20rgbi_32_364_5588_2_rp_2023_004_010,train,364950,5589650,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_002,train,364150,5589550,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_003,train,364250,5589550,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_006,train,364550,5589550,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_007,train,364650,5589550,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_008,train,364750,5589550,20230527
dop20rgbi_32_364_5588_2_rp_2023_005_009,train,364850,5589550,20230527
